ต้องเช็ค,รุ่น,หมวด,ชื่อรายการ,รหัส (คิดราคา),รหัสอื่นตามสี,ราคา/หน่วย,หน่วย,จำนวน,ยอดเงิน,ขนาดที่ใช้คิด,รหัส (ใบตัด),จำนวนในใบตัด,หน่วยในใบตัด,ตรงกันไหม,ไฟล์ตัดประกอบ
⚪ ยังตรวจไม่ได้,ผนังอลูลูกฟูก (รวมโครง),อุปกรณ์/สิ้นเปลือง,"ซีไลน์ 3"" เสาตั้ง (ดิ่ง) @0.60",,,62,เส้น,4,248,300×270 1 บาน · ลูกฟูก 2 ทาง,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,ผนังอลูลูกฟูก (รวมโครง),อุปกรณ์/สิ้นเปลือง,"ซีไลน์ 3"" ถักนอน (ราบ) @0.40",,,62,เส้น,6,372,300×270 1 บาน · ลูกฟูก 2 ทาง,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,ผนังอลูลูกฟูก (รวมโครง),อุปกรณ์/สิ้นเปลือง,สกรู/รีเวท ยึดแผ่น+โครง,,,0.5,ตัว,162,81,300×270 1 บาน · ลูกฟูก 2 ทาง,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,ผนังอลูลูกฟูก (รวมโครง),อุปกรณ์/สิ้นเปลือง,ค่าแรงผลิต,,,700,ตร.ม.,8.1,5670,300×270 1 บาน · ลูกฟูก 2 ทาง,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,ผนังอลูลูกฟูก (รวมโครง),อุปกรณ์/สิ้นเปลือง,ค่าแรงติดตั้ง,,,400,ตร.ม.,8.1,3240,300×270 1 บาน · ลูกฟูก 2 ทาง,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,ผนังคอมโพสิต (รวมโครง),อุปกรณ์/สิ้นเปลือง,"แผ่นคอมโพสิต 3มม. (ต้นทุน ≈ ขาย R3.9 3,300 ÷2)",,,1650,ตร.ม.,8.1,13365,300×270 1 บาน · คอมโพสิต 3มม.,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,ผนังคอมโพสิต (รวมโครง),อุปกรณ์/สิ้นเปลือง,"โครงเหล็กกรอบ 1½×3"" (รอบ)",,,440,เส้น,2,880,300×270 1 บาน · คอมโพสิต 3มม.,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,ผนังคอมโพสิต (รวมโครง),อุปกรณ์/สิ้นเปลือง,"ซีไลน์ 3"" เสาตั้ง (ดิ่ง) @0.60",,,62,เส้น,4,248,300×270 1 บาน · คอมโพสิต 3มม.,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,ผนังคอมโพสิต (รวมโครง),อุปกรณ์/สิ้นเปลือง,"ซีไลน์ 3"" ถักนอน (ราบ) @0.40",,,62,เส้น,6,372,300×270 1 บาน · คอมโพสิต 3มม.,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,ผนังคอมโพสิต (รวมโครง),อุปกรณ์/สิ้นเปลือง,สกรู/รีเวท ยึดแผ่น+โครง,,,0.5,ตัว,162,81,300×270 1 บาน · คอมโพสิต 3มม.,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,ผนังคอมโพสิต (รวมโครง),อุปกรณ์/สิ้นเปลือง,ค่าแรงผลิต,,,700,ตร.ม.,8.1,5670,300×270 1 บาน · คอมโพสิต 3มม.,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,ผนังคอมโพสิต (รวมโครง),อุปกรณ์/สิ้นเปลือง,ค่าแรงติดตั้ง,,,400,ตร.ม.,8.1,3240,300×270 1 บาน · คอมโพสิต 3มม.,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,ผนังคอมโพสิต (รวมโครง),อุปกรณ์/สิ้นเปลือง,"แผ่นคอมโพสิต 4มม. (ต้นทุน ≈ ขาย R3.9 4,000 ÷2)",,,2000,ตร.ม.,8.1,16200,300×270 1 บาน · คอมโพสิต 4มม.,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,ฝ้าระแนงอลู 1×5 ซม. (โชว์ 1 เว้น 5),อุปกรณ์/สิ้นเปลือง,ใบระแนง (กล่อง 1X5),,,500,เส้น,34,17000,300×400 1 บาน · มาตรฐาน,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,ฝ้าระแนงอลู 1×5 ซม. (โชว์ 1 เว้น 5),อุปกรณ์/สิ้นเปลือง,ส่วนลดปริมาณ 5% (พื้นที่ 12 ตร.ม.),,,-1900,,1,-1900,300×400 1 บาน · มาตรฐาน,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,"ฝ้าระแนงอลู 1.6"" (โชว์ 1"" เว้น 5)",อุปกรณ์/สิ้นเปลือง,ใบระแนง (กล่อง 1X1.6),,,485,เส้น,27,13095,300×400 1 บาน · มาตรฐาน,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,"ฝ้าระแนงอลู 1.6"" (โชว์ 1"" เว้น 5)",อุปกรณ์/สิ้นเปลือง,ส่วนลดปริมาณ 5% (พื้นที่ 12 ตร.ม.),,,-1500,,1,-1500,300×400 1 บาน · มาตรฐาน,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,"ฝ้าระแนงอลู 1.6"" (โชว์ 1"" เว้น 2)",อุปกรณ์/สิ้นเปลือง,ใบระแนง (กล่อง 1X1.6),,,485,เส้น,45,21825,300×400 1 บาน · มาตรฐาน,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,"ฝ้าระแนงอลู 1.6"" (โชว์ 1"" เว้น 2)",อุปกรณ์/สิ้นเปลือง,ส่วนลดปริมาณ 5% (พื้นที่ 12 ตร.ม.),,,-2300,,1,-2300,300×400 1 บาน · มาตรฐาน,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,ฝ้าไม้เทียม / ฝ้าอลู,อุปกรณ์/สิ้นเปลือง,เส้นฝ้า (ตามรุ่น),,,420,หน่วย,24,10080,300×400 1 บาน · มาตรฐาน,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,ฝ้าไม้เทียม / ฝ้าอลู,อุปกรณ์/สิ้นเปลือง,ขาจับฝ้า (ไม้ทิพย์),,,190,เส้น,12,2280,300×400 1 บาน · มาตรฐาน,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,ฝ้าไม้เทียม / ฝ้าอลู,อุปกรณ์/สิ้นเปลือง,ฉากเก็บขอบรอบ,,,70,เส้น,3,210,300×400 1 บาน · มาตรฐาน,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,ฝ้าไม้เทียม / ฝ้าอลู,อุปกรณ์/สิ้นเปลือง,โครงซีไลน์ (มาตรฐาน @1.2),,,50,เส้น,4,200,300×400 1 บาน · มาตรฐาน,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,ฝ้าไม้เทียม / ฝ้าอลู,อุปกรณ์/สิ้นเปลือง,ค่าแรง (ผลิต+ติดตั้ง),,,352,ตร.ม.,12,4224,300×400 1 บาน · มาตรฐาน,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,มุ้งเฟรมเล็ก,อุปกรณ์/สิ้นเปลือง,เสา (เส้น 6ม.),,,625,เส้น,3,1875,600×300 3 บาน · อิสระ,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,มุ้งเฟรมเล็ก,อุปกรณ์/สิ้นเปลือง,ขวาง (เส้น 6ม.),,,625,เส้น,2,1250,600×300 3 บาน · อิสระ,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,มุ้งเฟรมเล็ก,อุปกรณ์/สิ้นเปลือง,ยางอัด (ม.),,,5,ม.,30,150,600×300 3 บาน · อิสระ,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,มุ้งเฟรมเล็ก,อุปกรณ์/สิ้นเปลือง,ผ้ามุ้ง ไฟเบอร์,,,23,ตร.ม.,18,414,600×300 3 บาน · อิสระ,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,มุ้งเฟรมใหญ่,อุปกรณ์/สิ้นเปลือง,เสากุญแจบาน 20051 (เส้น 6ม.),JR00256,,885,เส้น,3,2655,600×300 3 บาน · อิสระ,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,มุ้งเฟรมใหญ่,อุปกรณ์/สิ้นเปลือง,ขวาง 20051 (เส้น 6ม.),,,885,เส้น,2,1770,600×300 3 บาน · อิสระ,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,มุ้งเฟรมใหญ่,อุปกรณ์/สิ้นเปลือง,ยางอัด (ม.),,,5,ม.,30,150,600×300 3 บาน · อิสระ,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,มุ้งเฟรมใหญ่,อุปกรณ์/สิ้นเปลือง,ผ้ามุ้ง ไฟเบอร์,,,23,ตร.ม.,18,414,600×300 3 บาน · อิสระ,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,มุ้งจีบ / ม้วน / รังผึ้ง,อุปกรณ์/สิ้นเปลือง,มุ้งจีบ / ม้วน / รังผึ้ง มุ้งจีบ,,,1179,ตร.ม.,4.8,5659.2,200×240 1 บาน · อิสระ,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,ตู้อลูมิเนียม,อุปกรณ์/สิ้นเปลือง,บานหน้า Future Tech · เลื่อน · สีดำ · 2 บาน,,,6610,บาน,2,13220,120×240 2 บาน · บานเลื่อน,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,ตู้อลูมิเนียม,อุปกรณ์/สิ้นเปลือง,ผนังตู้ ซ้าย (อลูทึบ),,,1383,ตร.ม.,1.44,1991.52,120×240 2 บาน · บานเลื่อน,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,ตู้อลูมิเนียม,อุปกรณ์/สิ้นเปลือง,ผนังตู้ ขวา (อลูทึบ),,,1383,ตร.ม.,1.44,1991.52,120×240 2 บาน · บานเลื่อน,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,ตู้อลูมิเนียม,อุปกรณ์/สิ้นเปลือง,ชั้นวาง อลู 6 ชั้น (ลึก 0.6×กว้าง 1.2 ม.),,,1416,ตร.ม.,4.32,6117.12,120×240 2 บาน · บานเลื่อน,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,ตู้อลูมิเนียม,อุปกรณ์/สิ้นเปลือง,บานหน้า Future Tech · เลื่อน · สีดำ · 1 บาน,,,7042,บาน,1,7042,120×240 1 บาน · บานเลื่อน,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,ตู้อลูมิเนียม,อุปกรณ์/สิ้นเปลือง,บานหน้า Future Tech · เลื่อน · สีดำ · 3 บาน,,,6466,บาน,3,19398,120×240 3 บาน · บานเลื่อน,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,ตู้อลูมิเนียม,อุปกรณ์/สิ้นเปลือง,บานหน้า Future Tech · เปิด · สีดำ · 2 บาน,,,6362,บาน,2,12724,120×240 2 บาน · บานเปิด,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,ตู้อลูมิเนียม,อุปกรณ์/สิ้นเปลือง,บานหน้า Future Tech · เปิด · สีดำ · 1 บาน,,,6794,บาน,1,6794,120×240 1 บาน · บานเปิด,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,ตู้อลูมิเนียม,อุปกรณ์/สิ้นเปลือง,บานหน้า Future Tech · เปิด · สีดำ · 3 บาน,,,6218,บาน,3,18654,120×240 3 บาน · บานเปิด,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,ฝาตู้ Future Tech (เฉพาะบานหน้า),กระจก,กระจก ใส 5มม.,,,205,ตร.ม.,2.88,590.4,120×240 2 บาน · บานเลื่อน,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,ฝาตู้ Future Tech (เฉพาะบานหน้า),อุปกรณ์/สิ้นเปลือง,เฟรม (บน+ล่าง+ข้าง) อบขาว/ดำ,JR00245,,975,เส้น6ม,1.2,1170,120×240 2 บาน · บานเลื่อน,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,ฝาตู้ Future Tech (เฉพาะบานหน้า),อุปกรณ์/สิ้นเปลือง,เสามือจับ อบขาว/ดำ,JR00230,,1500,เส้น6ม,0.8,1200,120×240 2 บาน · บานเลื่อน,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,ฝาตู้ Future Tech (เฉพาะบานหน้า),อุปกรณ์/สิ้นเปลือง,ฉากประกอบมุม,JR00480,,12,ชิ้น,8,96,120×240 2 บาน · บานเลื่อน,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,ฝาตู้ Future Tech (เฉพาะบานหน้า),อุปกรณ์/สิ้นเปลือง,สกรู (8/บาน),JR00224,,0.5,ตัว,16,8,120×240 2 บาน · บานเลื่อน,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,ฝาตู้ Future Tech (เฉพาะบานหน้า),อุปกรณ์/สิ้นเปลือง,ชุดล้อ (4ล้อ),JR00214,,100,ชุด,2,200,120×240 2 บาน · บานเลื่อน,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,ฝาตู้ Future Tech (เฉพาะบานหน้า),อุปกรณ์/สิ้นเปลือง,รางยู,JR00270,,180,เส้น6ม,0.4,72,120×240 2 บาน · บานเลื่อน,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,ฝาตู้ Future Tech (เฉพาะบานหน้า),อุปกรณ์/สิ้นเปลือง,ค่ากรีดราง,JR00202,,800,ม.,2.4,1920,120×240 2 บาน · บานเลื่อน,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,ฝาตู้ Future Tech (เฉพาะบานหน้า),อุปกรณ์/สิ้นเปลือง,ค่าแรง (ผลิต+ติดตั้ง),,,87.5,ชม.,24,2100,120×240 2 บาน · บานเลื่อน,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,ฝาตู้ Future Tech (เฉพาะบานหน้า),อุปกรณ์/สิ้นเปลือง,บานพับ (4ชิ้น/บาน),,,80,ถุง,2,160,120×240 2 บาน · บานเปิด,,,,ยังไม่ผูกไฟล์,
🟣 ยังไม่ได้ตรวจ,ฝาตู้ Future Tech (เฉพาะบานหน้า),อุปกรณ์/สิ้นเปลือง,เฟรม (บน+ล่าง+ข้าง) สีชุบ,JR00193,,875,เส้น6ม,,,— ไม่โผล่ในขนาด/รูปแบบที่ลอง —,,,,ยังไม่ได้ตรวจ,
🟣 ยังไม่ได้ตรวจ,ฝาตู้ Future Tech (เฉพาะบานหน้า),อุปกรณ์/สิ้นเปลือง,เสามือจับ สีชุบ,JR00199,,1015,เส้น6ม,,,— ไม่โผล่ในขนาด/รูปแบบที่ลอง —,,,,ยังไม่ได้ตรวจ,
⚪ ยังตรวจไม่ได้,ห้องอาบน้ำ Shower (กระจกเทมเปอร์),กระจก,กระจก เทมเปอร์ใส 10มม.,,,695,ตร.ม.,1.2,834,60×200 1 บาน · บานตาย,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,ห้องอาบน้ำ Shower (กระจกเทมเปอร์),อุปกรณ์/สิ้นเปลือง,ยูจับกระจก,JR00275,,200,ตัว,4,800,60×200 1 บาน · บานตาย,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,ห้องอาบน้ำ Shower (กระจกเทมเปอร์),อุปกรณ์/สิ้นเปลือง,ค่าแรงติดตั้ง,,,87.5,ชม.,5,437.5,60×200 1 บาน · บานตาย,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,ห้องอาบน้ำ Shower (กระจกเทมเปอร์),อุปกรณ์/สิ้นเปลือง,บานพับสแตนเลส,JR00248,,1450,ตัว,2,2900,60×200 1 บาน · บานตาย+บานเปิด,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,ห้องอาบน้ำ Shower (กระจกเทมเปอร์),อุปกรณ์/สิ้นเปลือง,ยางปิดหน้าบาน,JR00238,,150,เส้น,1,150,60×200 1 บาน · บานตาย+บานเปิด,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,ห้องอาบน้ำ Shower (กระจกเทมเปอร์),อุปกรณ์/สิ้นเปลือง,มือจับสแตนเลส,JR00274,,1500,ตัว,1,1500,60×200 1 บาน · บานตาย+บานเปิด,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,ห้องอาบน้ำ Shower (กระจกเทมเปอร์),อุปกรณ์/สิ้นเปลือง,ชุดอุปกรณ์บานเลื่อน (ราง+ล้อ+ยาง+มือจับ),JR00194,,4200,ชุด,1,4200,60×200 1 บาน · บานตาย+บานเลื่อน,,,,ยังไม่ผูกไฟล์,
🟣 ยังไม่ได้ตรวจ,ห้องอาบน้ำ Shower (กระจกเทมเปอร์),อุปกรณ์/สิ้นเปลือง,ราวสแตนเลสกลม,JR00272,,430,เส้น6ม,,,— ไม่โผล่ในขนาด/รูปแบบที่ลอง —,,,,ยังไม่ได้ตรวจ,
🟣 ยังไม่ได้ตรวจ,ห้องอาบน้ำ Shower (กระจกเทมเปอร์),อุปกรณ์/สิ้นเปลือง,ตัวจับกระจกคู่ราว,JR00225,,175,ตัว,,,— ไม่โผล่ในขนาด/รูปแบบที่ลอง —,,,,ยังไม่ได้ตรวจ,
🟣 ยังไม่ได้ตรวจ,ห้องอาบน้ำ Shower (กระจกเทมเปอร์),อุปกรณ์/สิ้นเปลือง,ยู5หุนอลู (รอบแผ่น),JR00210,,200,เส้น6ม,,,— ไม่โผล่ในขนาด/รูปแบบที่ลอง —,,,,ยังไม่ได้ตรวจ,
⚪ ยังตรวจไม่ได้,บานเปลือย (ติดตาย/สวิง/เลื่อน),กระจก,กระจก เทมเปอร์ 10มม.,,,848,ตร.ม.,2.2,1866,100×220 1 บาน · มาตรฐาน,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,บานเปลือย (ติดตาย/สวิง/เลื่อน),อุปกรณ์/สิ้นเปลือง,โช้ค+จุดหมุน (สวิง),JR00223,,2330,ชุด,1,2330,100×220 1 บาน · มาตรฐาน,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,บานเปลือย (ติดตาย/สวิง/เลื่อน),อุปกรณ์/สิ้นเปลือง,มือจับ,JR00251,,1500,ตัว,1,1500,100×220 1 บาน · มาตรฐาน,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,บานเปลือย (ติดตาย/สวิง/เลื่อน),อุปกรณ์/สิ้นเปลือง,ล็อค,JR00231,,1200,ชุด,1,1200,100×220 1 บาน · มาตรฐาน,,,,ยังไม่ผูกไฟล์,
🟣 ยังไม่ได้ตรวจ,บานเปลือย (ติดตาย/สวิง/เลื่อน),อุปกรณ์/สิ้นเปลือง,ชุดล้อ+ราง (เลื่อน),JR00201,,3600,ชุด,,,— ไม่โผล่ในขนาด/รูปแบบที่ลอง —,,,,ยังไม่ได้ตรวจ,
⚪ ยังตรวจไม่ได้,บานหมุน (Pivot),อลูมิเนียม,วงกบ 3 ด้าน F7859,F7859,,1205,เส้น,1,1205,150×200 1 บาน · มีธรณี,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,บานหมุน (Pivot),อลูมิเนียม,ธรณี F7938B,F7938B,,1520,เส้น,1,1520,150×200 1 บาน · มีธรณี,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,บานหมุน (Pivot),อลูมิเนียม,ตบธรณี F7960,F7960,,610,เส้น,1,610,150×200 1 บาน · มีธรณี,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,บานหมุน (Pivot),อลูมิเนียม,กรอบประตู 7864,F7864,,2165,เส้น,1,4330,150×200 1 บาน · มีธรณี,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,บานหมุน (Pivot),อลูมิเนียม,คิ้ว F7935,F7935,,380,เส้น,1,760,150×200 1 บาน · มีธรณี,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,บานหมุน (Pivot),กระจก,กระจก เขียว 6มม.,,,264,ตร.ม.,3,792,150×200 1 บาน · มีธรณี,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,บานหมุน (Pivot),อุปกรณ์/สิ้นเปลือง,จุดหมุน (2 ตัว/บาน),JR00269,,450,ชุด,2,900,150×200 1 บาน · มีธรณี,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,บานหมุน (Pivot),อุปกรณ์/สิ้นเปลือง,มือจับ+ล็อค ใบหลัก,JR00233,,1045,ชุด,1,1045,150×200 1 บาน · มีธรณี,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,บานหมุน (Pivot),อุปกรณ์/สิ้นเปลือง,น็อตเฟรม,JR00212,,1,ตัว,8,8,150×200 1 บาน · มีธรณี,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,บานหมุน (Pivot),อุปกรณ์/สิ้นเปลือง,ยาง (epdm sponge),JR00771,,11,ม.,7,77,150×200 1 บาน · มีธรณี,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,บานหมุน (Pivot),อุปกรณ์/สิ้นเปลือง,ซิลิโคน,JR00504,,90,หลอด,2,180,150×200 1 บาน · มีธรณี,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,บานหมุน (Pivot),อลูมิเนียม,เปิดกลาง F7945c,F7945C,,820,เส้น,1,820,150×200 2 บาน · มีธรณี,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,บานหมุน (Pivot),อุปกรณ์/สิ้นเปลือง,CDQ บานเปิด (บานลอง),JR00596,,370,ตัว,1,370,150×200 2 บาน · มีธรณี,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,บานหมุน (Pivot),อุปกรณ์/สิ้นเปลือง,ปลายกลอน (บานลอง),JR00598,,80,ตัว,1,80,150×200 2 บาน · มีธรณี,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,บานหมุน (Pivot),อลูมิเนียม,เสริมใต้บาน F7863,F7863,,435,เส้น,1,435,150×200 1 บาน · ไม่มีธรณี,,,,ยังไม่ผูกไฟล์,
✓ ผ่าน,บานเฟี้ยมยก,อลูมิเนียม,F7968 เฟรมข้าง (เดิมเฟรมบน),F7968,,3415,เส้น,2,3415,200×120 2 บาน · มาตรฐาน,F7968,2,ชิ้น,ตรง,JR_เฟี้ยมยก
✓ ผ่าน,บานเฟี้ยมยก,อลูมิเนียม,F7969 เฟรมล่าง,F7969,,1895,เส้น,1,1895,200×120 2 บาน · มาตรฐาน,F7969,1,ชิ้น,ตรง,JR_เฟี้ยมยก
✓ ผ่าน,บานเฟี้ยมยก,อลูมิเนียม,F7970 เฟรมบน (เดิมเฟรมข้าง),F7970,,1120,เส้น,1,1120,200×120 2 บาน · มาตรฐาน,F7970,1,ชิ้น,ตรง,JR_เฟี้ยมยก
✓ ผ่าน,บานเฟี้ยมยก,อลูมิเนียม,F7971 คิ้วเฟรมบน,F7971,,520,เส้น,1,520,200×120 2 บาน · มาตรฐาน,F7971,1,ชิ้น,ตรง,JR_เฟี้ยมยก
✓ ผ่าน,บานเฟี้ยมยก,อลูมิเนียม,F7973 ตบปิดเฟรม ตั้ง (ข้าง) + F7973 ตบปิดเฟรม นอน (ล่าง),F7973,,245,เส้น,3,245,200×120 2 บาน · มาตรฐาน,F7973,3,ชิ้น,ตรง,JR_เฟี้ยมยก
✓ ผ่าน,บานเฟี้ยมยก,อลูมิเนียม,F7972 กรอบบาน ตั้ง + F7972 กรอบบาน นอน,F7972,,1885,เส้น,8,3770,200×120 2 บาน · มาตรฐาน,F7972,8,ชิ้น,ตรง,JR_เฟี้ยมยก
✓ ผ่าน,บานเฟี้ยมยก,อลูมิเนียม,F7935 คิ้วกระจก ตั้ง + F7935 คิ้วกระจก นอน,F7935,,380,เส้น,8,760,200×120 2 บาน · มาตรฐาน,F7935,8,ชิ้น,ตรง,JR_เฟี้ยมยก
⚪ ดูเฉย ๆ,บานเฟี้ยมยก,กระจก,กระจก เขียว 6มม.,,,264,ตร.ม.,1.5,395.47,200×120 2 บาน · มาตรฐาน,,,,ใบตัดไม่ลงประเภทนี้,JR_เฟี้ยมยก
✓ ผ่าน,บานเฟี้ยมยก,อุปกรณ์/สิ้นเปลือง,HD-640 บานพับล้อบน,JR00198,,299,ตัว,2,598,200×120 2 บาน · มาตรฐาน,JR00198,2,ตัว,ตรง,JR_เฟี้ยมยก
✓ ผ่าน,บานเฟี้ยมยก,อุปกรณ์/สิ้นเปลือง,HD-641 บานพับเฟี้ยม,JR00252,,72,ตัว,2,144,200×120 2 บาน · มาตรฐาน,JR00252,2,ตัว,ตรง,JR_เฟี้ยมยก
✓ ผ่าน,บานเฟี้ยมยก,อุปกรณ์/สิ้นเปลือง,HD-642 บานพับมือจับ,JR00203,,109,ตัว,1,109,200×120 2 บาน · มาตรฐาน,JR00203,1,ตัว,ตรง,JR_เฟี้ยมยก
✓ ผ่าน,บานเฟี้ยมยก,อุปกรณ์/สิ้นเปลือง,HD-643 บานพับไกด์ล่าง,JR00239,,199,ตัว,1,199,200×120 2 บาน · มาตรฐาน,JR00239,1,ตัว,ตรง,JR_เฟี้ยมยก
✓ ผ่าน,บานเฟี้ยมยก,อุปกรณ์/สิ้นเปลือง,HD-474 มือจับกลอน,JR00213,,85,ตัว,1,85,200×120 2 บาน · มาตรฐาน,JR00213,1,ตัว,ตรง,JR_เฟี้ยมยก
✓ ผ่าน,บานเฟี้ยมยก,อุปกรณ์/สิ้นเปลือง,HD-312 ตลับกลอนล็อค,HD-312,,88,ตัว,1,88,200×120 2 บาน · มาตรฐาน,HD-312,1,ตัว,ตรง,JR_เฟี้ยมยก
✓ ผ่าน,บานเฟี้ยมยก,อุปกรณ์/สิ้นเปลือง,HD-1180 ก้านสไลด์,HD-1180,,73,ตัว,2,146,200×120 2 บาน · มาตรฐาน,HD-1180,2,ตัว,ตรง,JR_เฟี้ยมยก
✓ ผ่าน,บานเฟี้ยมยก,อุปกรณ์/สิ้นเปลือง,HD-213 ฉากเข้ามุม,HD-213,,15,ตัว,8,120,200×120 2 บาน · มาตรฐาน,HD-213,8,ตัว,ตรง,JR_เฟี้ยมยก
✓ ผ่าน,บานเฟี้ยมยก,อุปกรณ์/สิ้นเปลือง,HD-200 ฉากประคองมุม,HD-200,,1.5,ตัว,24,36,200×120 2 บาน · มาตรฐาน,HD-200,24,ตัว,ตรง,JR_เฟี้ยมยก
✓ ผ่าน,บานเฟี้ยมยก,อุปกรณ์/สิ้นเปลือง,ยางอัด,JR00783,,8,ม.,8.7,69.6,200×120 2 บาน · มาตรฐาน,JR00783,8.7,ม.,ตรง,JR_เฟี้ยมยก
✓ ผ่าน,บานเฟี้ยมยก,อุปกรณ์/สิ้นเปลือง,ยางรอง,JR00258,,8,ม.,8.7,69.6,200×120 2 บาน · มาตรฐาน,JR00258,8.7,ม.,ตรง,JR_เฟี้ยมยก
